polymer,concentration,mean_particle_area,max_particle_area,total_particle_area,particle_density,particle_count,mean_circularity,green_std,red_std,blue_std,S1,S2,S3,S4
NYLON,0.7533,307.2415,940.4126,2477.6633,0.0086,7.6101,0.4423,6.5591,14.871,1.5594,141.2802,195.9267,109.0979,73.2251
PVC,2.3603,178.0393,767.0033,4119.8336,0.0132,24.2024,0.6059,7.819,26.825,1.9611,501.714,478.4586,394.3606,278.8159
NYLON,4.1451,2368.2171,106356.4567,208237.1856,0.1525,83.9699,0.4122,23.3116,58.909,3.5662,960.0803,823.7378,694.1384,471.9736
NYLON,6.6022,255.4164,1134.3909,5245.0624,0.0121,20.7653,0.5615,5.9736,24.1482,1.3348,673.838,575.5027,477.624,308.1423
PVC,0.9761,105.4776,271.3407,2890.235,0.0099,28.7649,0.664,2.527,12.3154,1.1154,286.2243,207.558,184.853,123.4375
PVC,0.4197,1172.207,8471.6694,46046.4371,0.0385,40.623,0.3999,15.6122,38.77,3.0476,293.1656,199.5682,151.6764,132.48
NYLON,1.3904,1542.0601,4110.5847,6155.4341,0.0134,4.1055,0.4215,5.8811,22.7598,1.1947,329.1873,224.9856,250.9826,175.0401
PVC,0.4064,292.8418,491.522,1117.0876,0.004,3.9638,0.6191,1.9326,11.9433,1.4578,100.7342,87.6205,101.8342,76.3134
NYLON,0.3591,127.8305,407.9394,3109.302,0.0112,24.3387,0.6108,6.1538,15.998,1.6039,5.9049,39.4644,0.0,24.7514
PVC,1.1412,1217.3117,4085.8824,41698.2024,0.0336,35.2095,0.4334,14.4781,38.7226,3.3849,474.265,343.8421,306.8394,280.2485
NYLON,0.5241,584.5903,4035.067,22503.2125,0.0549,38.9924,0.4067,14.1704,37.0415,2.9618,111.4816,128.2716,95.7016,73.4676
PVC,0.4148,1405.6612,35162.1046,60072.2136,0.1963,42.0075,0.3571,9.2718,15.9536,1.4826,360.8875,347.5381,303.6804,173.4968
NYLON,0.811,374.3638,1941.7177,5376.8959,0.0182,15.6496,0.4801,7.3819,22.4128,1.9865,176.7757,157.9085,173.7161,190.0763
NYLON,8.3647,377.021,2492.1347,13148.6644,0.0317,38.8418,0.4624,9.0401,21.7706,1.9121,686.9763,582.3369,551.9134,429.0718
PVC,6.7104,1241.8643,4139.9616,44130.2071,0.0349,34.4955,0.4676,14.6843,39.0259,3.1586,931.8803,789.9529,656.6626,473.1465
PVC,0.3153,85.6773,263.1093,2628.3019,0.0084,30.4256,0.5889,3.4957,13.8283,1.2944,125.9358,91.1476,118.2451,40.3115
PVC,0.6886,253.1833,2100.2856,21256.2637,0.0716,84.4698,0.5159,11.2122,45.2182,3.3983,265.5988,190.0227,199.2885,177.5377
NYLON,0.1868,555.8994,2418.951,14785.7319,0.0382,25.9775,0.5378,11.3244,42.3687,1.6591,55.2748,67.5616,13.723,38.7739
PVC,4.2026,92.1881,205.8473,1290.3565,0.0041,14.0497,0.6873,2.3092,10.8903,2.1534,692.896,495.8599,380.7608,323.1032
PVC,1.1826,1165.1441,3846.4681,43209.8003,0.0348,36.1349,0.4883,15.0619,38.3192,3.0238,443.4399,368.7058,354.4629,233.8906
NYLON,0.4335,1007.4347,21458.5812,28271.6782,0.0658,27.8647,0.4385,16.3937,46.6441,2.9144,178.1333,197.3068,252.2173,107.3834
PVC,0.3421,167.6014,941.6615,5408.7579,0.0178,33.9001,0.5979,6.2351,22.3879,3.7523,103.4275,184.0631,44.3896,44.0272
PVC,0.171,102.2499,249.2845,2540.2395,0.0085,26.3639,0.4896,2.6784,9.1357,0.9901,45.3893,59.7014,85.38,71.6133
PVC,0.1635,93.1493,436.1639,2167.7315,0.0074,23.839,0.5227,2.8639,10.128,1.0988,44.5666,73.5913,110.5705,66.0027
NYLON,0.2428,2514.1382,73867.8734,156577.0856,0.1195,58.997,0.4074,23.0715,55.7819,3.4493,384.4986,322.4281,290.1791,245.794
PVC,0.2125,1633.2111,19283.454,75587.046,0.0599,43.6774,0.4034,16.2407,46.5054,4.1506,284.4455,200.5115,192.6088,190.9976
PVC,6.1565,65.8245,203.815,911.2522,0.0029,14.0967,0.5436,1.8304,6.8377,0.7147,757.4339,662.1367,525.9276,399.5401
NYLON,0.4767,1120.3348,3342.6066,6839.3809,0.0147,5.8084,0.4865,8.1339,26.1504,1.605,101.6366,115.7916,75.8568,138.2583
PVC,0.1787,1063.0629,7144.3381,27079.2237,0.0224,26.2004,0.4787,10.9214,31.8869,1.941,163.165,116.8304,138.6947,110.6537
NYLON,0.1941,630.8886,4220.4633,10841.4029,0.0268,16.5331,0.5455,12.8745,30.0619,4.2034,2.7666,71.9728,9.4736,14.7006
PVC,1.4222,1174.0298,13678.7911,84715.9862,0.0731,75.8565,0.4453,19.8443,52.9868,5.2516,545.1858,448.3373,296.4415,293.7255
PVC,6.6625,738.8376,3032.3605,22363.3123,0.0177,30.6373,0.4739,10.7441,26.4486,2.2008,821.086,696.3063,499.5844,498.8058
NYLON,0.1014,2528.2305,19534.1449,29719.2525,0.0718,12.5206,0.38,21.7281,51.4348,5.2491,217.9282,111.1745,90.782,91.8265
NYLON,0.4816,817.5131,6137.4038,24450.7639,0.057,27.5194,0.4312,17.9121,40.9982,5.4933,173.249,147.4924,206.665,148.9761
NYLON,1.1377,574.3266,4865.5132,6543.5104,0.0216,10.5088,0.4572,9.0992,25.2505,2.3933,301.2382,178.2067,169.347,182.9365
NYLON,0.1018,3081.7973,10609.2695,45983.4379,0.0393,15.3675,0.4597,16.4407,39.1728,3.2248,118.2959,169.5304,115.6428,94.6802
NYLON,0.1245,343.5249,3149.9112,7601.3365,0.0193,22.5964,0.4338,7.087,18.9478,1.7854,0.0,30.9025,0.0,19.0314
NYLON,1.3268,1177.2714,4782.3612,23335.0687,0.0617,18.5161,0.4983,24.72,50.314,7.4838,367.8445,308.7123,305.0761,234.8986
NYLON,6.0619,827.5915,23737.062,49337.8254,0.0392,57.1703,0.4431,18.2173,39.8109,8.7715,755.8284,627.5318,541.2266,508.0723
NYLON,6.3201,254.7277,623.1884,2856.9377,0.0086,10.9557,0.6315,5.9232,15.7272,1.4635,594.1846,492.9,398.2874,334.0489
PVC,9.3864,1414.7598,12289.4471,75535.8033,0.0614,49.378,0.3998,16.6863,46.2144,3.8318,985.0252,807.2543,607.716,458.0758
NYLON,3.5447,377.5745,1703.2109,7659.6014,0.0233,19.0847,0.5801,9.6204,28.7261,1.7803,540.1653,449.2597,365.8803,322.226
PVC,0.1407,125.8437,826.1337,5791.938,0.0181,48.5933,0.5042,5.7791,15.5696,1.5426,25.4775,0.0,0.0,29.2946
NYLON,1.2665,498.8469,2994.006,12558.3529,0.0351,24.7416,0.5363,9.5572,38.3425,1.6466,354.5399,241.2845,229.7157,146.5562
PVC,1.9577,995.9829,7308.2257,55869.873,0.0446,56.0556,0.461,15.8882,43.359,3.9824,609.6958,496.1466,461.9804,310.6545
PVC,9.7561,112.2783,527.4149,3761.7863,0.0125,32.7194,0.6064,5.9733,20.7807,1.4233,755.2126,681.1918,433.5195,439.1885
PVC,1.8909,104.2263,391.9466,2427.6799,0.0079,23.5473,0.6077,3.0474,10.5357,0.8229,421.1261,415.1663,402.0645,253.7445
PVC,4.335,167.6934,1693.0533,10332.292,0.0339,59.0644,0.5166,8.7791,30.0091,2.427,709.1878,594.7083,487.2637,314.5838
PVC,5.4177,781.889,7096.6872,26423.8225,0.0223,33.8726,0.4751,11.6239,30.7532,2.569,871.587,558.6709,485.7849,389.0529
NYLON,9.2144,310.2494,1377.7196,8554.6659,0.0196,29.8167,0.5427,11.2433,23.1311,3.7422,684.4494,592.4876,558.8649,385.0421
PVC,3.6494,443.5246,1337.2112,1760.4959,0.0055,3.9528,0.4798,4.0449,5.9207,0.9279,590.7651,538.7974,397.7374,270.2568
NYLON,0.1104,1079.4927,4545.3638,22361.5428,0.0482,20.415,0.4553,12.0606,40.595,2.4035,74.1718,87.4131,73.0696,65.0886
NYLON,5.7348,3352.6967,10021.0344,42232.0464,0.0366,13.242,0.3936,12.5513,38.6049,2.1515,815.523,637.6805,463.407,327.5288
NYLON,1.8232,354.2335,5283.8608,21173.0094,0.0496,62.7117,0.5546,18.0424,37.1641,5.8094,400.4173,358.2718,329.2554,200.0855
NYLON,0.2156,2445.4184,19589.4845,28691.4764,0.0741,11.7482,0.3655,22.2954,50.3216,5.1851,210.7895,178.7181,106.0709,101.8306
NYLON,2.4772,1667.3829,8925.6297,11634.0885,0.025,6.8614,0.4528,12.0253,38.2369,2.2866,513.4741,335.3841,311.7073,280.4669
NYLON,0.2319,3594.7774,23362.1713,25088.0896,0.0527,6.5818,0.3629,12.7327,43.6361,1.3828,224.9197,238.4966,127.2874,122.1482
NYLON,6.5637,606.7772,5109.2362,9088.5811,0.0209,15.4796,0.2772,11.9614,26.7567,1.7859,679.4656,615.4512,521.2776,346.1005
NYLON,1.7831,546.7734,4847.1217,29498.2096,0.0986,55.0997,0.4609,16.5598,43.3659,3.3344,436.0124,372.5247,362.8417,286.3413
PVC,0.3701,147.4796,887.7166,5807.503,0.0187,39.2993,0.5256,6.8297,25.2633,1.5633,177.2856,140.251,139.8946,189.6131
NYLON,0.4787,1785.4048,25273.0494,93982.9232,0.077,49.3377,0.4294,16.3264,44.1412,2.4998,247.9699,239.5606,178.3291,93.3131
NYLON,0.3978,333.7717,5631.695,20621.4274,0.0488,60.8588,0.5574,18.8537,39.7749,5.4571,187.0415,112.562,86.899,99.6796
NYLON,0.9065,616.2415,3056.4212,13729.0227,0.0291,22.7096,0.4995,13.197,36.7795,3.0657,238.4201,207.6256,170.6272,127.5857
NYLON,0.3259,501.1844,7576.2563,20642.7273,0.0537,42.7512,0.483,12.8415,34.923,2.2977,100.3098,113.8089,65.953,68.0239
NYLON,0.217,549.2184,4211.7895,21298.8693,0.0546,40.1234,0.3987,14.56,39.446,2.9991,98.0702,141.6127,86.1627,85.1794
NYLON,0.9912,575.4917,5637.8902,18715.1605,0.0426,32.5422,0.487,13.2532,33.131,4.3367,316.5475,199.789,169.3486,124.537
NYLON,0.1889,814.3244,3137.1948,7308.6382,0.0198,8.4234,0.5015,9.5489,33.1897,1.9901,22.9462,37.5247,92.4138,72.8474
NYLON,1.4583,332.3754,3154.8097,10082.6956,0.0249,29.3019,0.4311,7.6222,23.6725,1.9319,283.4271,193.736,287.4628,122.9726
PVC,9.9829,2180.2055,32445.766,110269.0619,0.0869,52.7065,0.3617,23.1733,52.4536,5.0063,1023.0,859.7735,639.0235,566.8252
NYLON,0.5892,245.6258,619.2572,2829.3256,0.0088,11.2267,0.597,6.1461,16.5808,1.4677,128.9408,116.894,108.1406,98.1804
NYLON,2.3864,1079.4767,4503.499,22598.2797,0.0471,21.3653,0.4395,12.5074,38.1533,2.3806,483.9217,431.6246,324.0725,236.7952
NYLON,5.4456,762.2471,5294.0524,9995.7754,0.0279,13.4693,0.5005,10.1116,37.869,1.7533,689.7476,561.4012,462.9178,384.9955
NYLON,0.1529,424.728,922.8209,3969.6573,0.0094,8.9983,0.5008,4.3658,12.4092,1.0793,27.9871,51.3321,0.0,35.0239
PVC,5.3705,399.5197,624.4323,1449.576,0.0047,4.2039,0.4666,4.2692,12.7793,1.743,826.9142,657.4597,570.6998,433.4572
PVC,0.8436,137.2485,393.2268,5923.6302,0.0203,45.7069,0.5236,6.5892,25.1309,1.6012,209.321,300.4126,158.0964,125.5986
NYLON,0.2367,767.7199,6798.833,10507.8949,0.0259,14.6498,0.4521,13.4147,32.6323,2.6715,17.3202,31.9506,65.3281,34.295
NYLON,1.9114,855.0916,16001.3311,22194.011,0.0558,24.9357,0.3456,9.3805,23.2908,1.6862,415.2761,413.4304,262.63,201.7816
PVC,4.0881,534.4645,1885.9408,13862.8397,0.0467,29.0382,0.4701,5.8268,29.8354,1.4157,661.2545,557.1385,500.9404,294.4506
NYLON,0.3867,1617.7069,21207.9958,65626.5668,0.0507,43.0894,0.4188,19.0324,47.2412,2.3658,212.3936,94.3822,98.969,35.5068
NYLON,0.1629,552.2614,5278.3721,18419.6026,0.0456,35.4795,0.4777,13.2924,30.8741,4.3571,53.3477,61.4139,47.6578,15.3309
PVC,0.1682,1071.9659,6454.7379,51975.6061,0.0432,45.3505,0.4601,16.9603,43.0634,3.7583,155.1023,129.349,85.3276,82.8952
PVC,0.5117,103.6823,329.4631,3817.7596,0.0115,35.2241,0.6846,2.924,21.6602,1.1931,135.983,141.9606,118.5507,79.8446
PVC,2.4963,1363.5183,17087.2763,83016.6323,0.0668,57.6483,0.4548,18.6244,47.991,4.1532,740.216,593.9269,482.9696,390.8879
NYLON,0.5571,729.2581,9837.4374,15688.4745,0.0388,21.9632,0.4208,14.9944,33.7514,4.3533,175.278,142.2018,103.3783,99.5662
NYLON,0.493,184.9835,1690.8214,3517.3134,0.0086,19.1694,0.4677,5.2385,12.094,1.2894,82.8147,27.0073,0.0,69.3444
NYLON,1.5972,250.1309,1202.012,5390.3008,0.0115,21.0421,0.5499,5.6715,22.4146,1.3844,291.3641,240.5102,194.5712,140.7733
NYLON,7.561,1596.1031,33625.8764,39567.8014,0.1209,26.173,0.4888,24.9586,56.5374,4.7202,868.907,748.7576,565.297,436.3852
NYLON,0.1433,402.3689,4309.4572,23093.2256,0.0714,55.2058,0.4793,13.9942,43.2516,2.6836,74.289,97.8717,76.3808,56.487
NYLON,0.2389,2253.3262,67396.333,143577.0749,0.1161,64.5938,0.4208,21.7901,54.224,2.412,297.2193,266.1115,205.3779,155.2687
NYLON,1.2406,532.1109,5319.6627,29574.0334,0.096,57.185,0.4562,16.9058,41.2384,3.4252,337.2384,267.211,180.9321,266.7948
NYLON,6.5634,806.6752,15027.1642,60860.503,0.0473,74.6663,0.4481,13.8183,40.1367,2.0752,820.09,612.6218,516.4528,389.5108
NYLON,3.296,1309.1172,4707.2806,11443.2527,0.0328,9.0762,0.4608,11.086,40.3995,2.4428,583.8206,463.9979,419.8107,317.034
NYLON,0.8726,455.2146,7513.6554,16525.4704,0.0409,35.157,0.4234,9.6256,20.4162,1.7103,221.7588,217.364,239.8397,117.9171
NYLON,8.0576,997.7484,10920.7448,29254.8949,0.0229,30.1358,0.4642,10.8971,30.2094,1.8138,724.6216,655.9593,464.1612,331.3729
NYLON,1.5926,690.7057,3266.923,32280.8177,0.1095,46.5337,0.4155,20.4726,46.9413,4.4611,432.0525,430.881,306.4938,242.1924
NYLON,0.3511,2056.6368,19820.4721,33038.3023,0.075,15.8104,0.4264,13.257,50.073,1.7075,203.9713,220.9186,144.9741,143.0411
NYLON,1.1883,472.3581,2202.0446,3319.3381,0.0107,7.2009,0.3631,6.3959,16.1835,1.6689,263.2899,238.972,181.5846,146.3049
NYLON,0.1591,361.4561,2194.2528,17166.9831,0.0424,44.9911,0.3814,10.0051,22.4972,1.9697,67.8944,48.5207,71.6378,37.5421
PVC,0.1077,324.4115,14017.134,34633.8652,0.1183,107.7469,0.1159,3.1517,8.9013,0.9322,98.7728,215.0767,108.9339,69.8735
PVC,0.3363,1428.8198,9404.1585,36024.5283,0.0308,24.5807,0.3571,13.3842,35.4627,3.5446,217.4381,164.7153,178.3098,147.553
NYLON,2.6514,467.1425,1714.1826,3250.8875,0.012,7.1404,0.4797,7.7042,22.4375,1.5664,467.0519,373.8209,279.2306,308.4881
NYLON,0.9984,592.4825,4405.7794,18186.4781,0.0427,30.2657,0.5118,16.5803,35.8767,5.4346,317.6766,257.8893,221.4389,164.2581
PVC,0.2965,225.3988,1841.563,12554.2426,0.0413,55.1408,0.503,5.8247,31.2744,2.3164,119.3371,101.0212,109.9403,64.1874
PVC,0.1186,129.813,531.2841,3237.2289,0.0112,25.6646,0.6148,1.9769,12.2086,0.9836,30.8711,0.0,0.0,22.1806
PVC,1.0093,214.6357,1267.7781,8395.4188,0.028,39.5029,0.6186,6.5309,31.0468,1.7148,319.867,266.9733,189.2402,187.2204
NYLON,0.8088,482.4914,3485.2162,10427.1169,0.0234,22.203,0.4457,10.8782,25.803,1.7957,221.5663,161.6352,133.8533,103.0819
NYLON,0.2291,1016.9004,15467.0918,70121.8428,0.0622,67.6389,0.4444,11.9693,41.2364,1.3826,89.7458,113.1616,84.1391,66.8004
NYLON,0.6394,660.8731,2658.2279,7269.7427,0.0199,9.7112,0.5039,8.2713,30.9197,1.4245,146.606,153.3666,137.4467,69.671
NYLON,0.4477,548.5231,4577.9454,20911.5515,0.0535,34.8951,0.4661,16.2262,38.0252,4.2045,202.6257,165.3855,143.3192,159.5782
PVC,0.2902,93.6848,476.7215,2200.1849,0.0069,24.3596,0.5638,2.6757,9.9107,1.0971,75.2176,81.41,83.2743,61.4265
NYLON,1.1551,350.4057,3021.9163,12024.9291,0.0261,31.3325,0.4556,11.6724,26.2017,2.8483,239.6923,211.8425,242.3472,156.5431
PVC,9.9046,122.1928,537.5945,2489.7773,0.0079,20.8891,0.5641,3.9677,17.6171,2.5529,858.8065,702.5338,622.2826,509.8898
NYLON,2.2713,2565.8709,20162.8172,29094.3992,0.0707,12.3685,0.3766,20.7789,54.5743,5.1528,609.7599,588.639,381.788,270.3175
NYLON,3.0805,785.1665,5518.5564,22951.6274,0.0804,31.4999,0.457,18.4218,48.6659,3.6757,642.3407,482.5943,362.0455,320.622
PVC,8.5457,1545.7599,22248.7139,106627.8045,0.0858,69.369,0.4247,23.2635,56.3702,4.7064,979.5388,852.9047,685.1809,509.5412
NYLON,7.2051,980.07,4895.0151,8633.1221,0.0216,8.9435,0.4985,12.8066,36.0309,2.4614,663.3093,625.6053,537.4898,493.6277
NYLON,1.2669,489.2639,1639.4077,3241.958,0.0117,6.7959,0.4879,7.7184,23.8405,1.576,315.2353,257.9319,156.1707,130.1958
PVC,0.7021,99.8156,280.6549,4531.6338,0.0152,44.9679,0.6662,5.39,26.4565,1.5912,242.1376,213.6659,164.3304,145.0469
NYLON,5.6159,2265.0074,34463.3753,76728.1566,0.0643,33.2316,0.4158,13.5928,39.2596,2.0504,875.7965,633.0799,568.4022,410.9983
PVC,5.1591,100.3226,481.9036,2721.4205,0.0088,27.8777,0.6254,3.6766,13.2089,2.4274,693.8327,715.8097,533.1457,374.7601
NYLON,0.1209,2236.5017,8300.4529,15312.2839,0.0321,6.889,0.2702,12.0461,37.9923,1.3141,96.5009,97.452,70.7033,61.6989
PVC,0.1978,318.4426,14627.8678,34845.762,0.1133,114.9707,0.1163,3.1378,8.7424,0.9259,183.9988,180.1215,113.4057,142.4819
NYLON,6.2987,881.7938,16449.2236,22454.6718,0.0538,26.4498,0.3464,9.0003,23.7309,1.8284,759.3879,611.5956,535.0344,332.4489
PVC,0.2526,1746.6105,12285.0523,55555.414,0.0428,29.0164,0.4078,14.4619,38.5224,2.8338,252.4708,186.8535,181.8247,168.3991
PVC,0.3765,104.2312,395.4613,2862.4221,0.0093,29.4516,0.6978,4.0988,21.6698,1.3623,82.2149,76.819,77.6315,29.818
NYLON,0.2391,349.3894,3258.1666,7608.9094,0.0199,22.6277,0.4514,7.5999,18.6605,1.6926,88.2013,66.4107,57.9628,30.1696
NYLON,0.1322,326.4776,3201.5788,10492.4381,0.025,27.5442,0.4517,8.5051,24.2479,1.841,16.6562,19.1049,7.6715,16.0963
NYLON,0.4278,455.3572,2859.463,11429.6041,0.0274,25.3761,0.4253,8.5277,18.2807,1.9887,103.8466,90.3783,144.196,12.5908
PVC,1.7398,86.0725,406.0501,5223.117,0.016,54.5899,0.6143,4.2325,18.5717,1.6958,368.588,276.1813,261.3513,217.686
NYLON,0.8623,2643.909,16560.4153,23003.3541,0.0513,8.6155,0.4219,13.9914,43.2956,2.4922,320.8619,286.0812,277.8341,197.4221
NYLON,6.7634,409.5871,3007.4132,7870.9584,0.0217,18.7717,0.522,8.7978,34.1924,1.4959,763.7855,566.5007,428.0782,370.1259
PVC,0.4229,103.5309,369.0747,2595.1685,0.0081,24.3927,0.5837,2.9674,10.2615,0.7946,101.3333,73.5158,105.4706,72.87
PVC,1.0891,98.5242,318.7871,1723.8284,0.0057,16.7817,0.5645,3.2922,12.629,1.2654,348.8819,227.1506,201.7161,168.4069
PVC,0.9564,153.1294,912.0183,5382.6056,0.0191,39.2371,0.5241,6.8507,24.6405,1.5903,268.6701,210.3386,187.3466,153.8382
PVC,0.1631,1668.0587,19898.4681,52597.598,0.0444,31.7738,0.4814,14.7509,40.2655,3.962,205.9893,140.7847,140.2059,192.7041
PVC,1.1914,1576.8179,36095.8966,99295.8693,0.0789,59.6802,0.4493,21.2257,53.1923,4.8904,583.6756,502.92,406.8963,398.6705
PVC,0.4135,108.4417,375.8531,2452.4735,0.0083,24.0916,0.5957,2.8494,10.8183,0.8405,83.0943,111.8131,74.2845,65.4728
NYLON,0.1739,451.2746,2571.0909,6481.9128,0.0152,14.6258,0.4899,7.6551,21.4949,1.5278,17.8992,42.2649,48.6402,73.5684
NYLON,0.251,513.7099,5489.6517,17595.7536,0.0451,32.4501,0.472,13.9082,34.9173,4.3972,70.6966,62.6871,67.9546,69.8296
NYLON,1.7305,519.8839,2834.1145,4136.9128,0.0093,7.9997,0.5199,5.766,14.391,1.5489,365.6589,263.6205,210.2061,207.4576
NYLON,0.1281,386.6114,3080.2161,15241.3365,0.0382,39.1777,0.4759,15.0935,32.1151,4.2454,33.1691,136.376,74.7385,66.5755
PVC,0.2295,329.996,1707.7337,11464.1904,0.0382,36.2042,0.463,8.6072,31.8844,1.9578,93.1426,68.2673,72.2793,68.7242
NYLON,1.4539,345.5485,2874.5154,7336.6642,0.0189,22.3277,0.5113,12.3591,25.8913,3.5791,299.2018,281.2124,268.0282,186.6164
PVC,0.1288,229.9251,1559.9802,10974.3639,0.0352,50.0117,0.3186,4.5962,11.086,1.2875,106.1341,70.4865,65.2227,37.5898
NYLON,0.2197,956.6331,7827.9444,19811.1235,0.0426,20.4479,0.3815,10.9747,37.8894,1.7093,97.0415,53.3838,53.8282,90.9146
PVC,0.9484,143.0701,452.006,2264.964,0.0079,15.3081,0.5898,4.6129,16.6255,1.1303,236.271,214.7006,155.0295,148.9658
NYLON,0.8869,2514.6356,19728.7604,30134.3369,0.0738,12.3624,0.3551,21.4635,52.4166,5.0263,369.4284,287.0258,256.2455,217.6305
PVC,0.6168,157.6045,474.3065,2680.4368,0.009,17.2276,0.5503,3.1443,14.6473,2.9083,167.0031,175.4046,153.3372,119.9959
PVC,2.6802,126.0378,497.6002,5344.9687,0.0165,40.7989,0.6488,8.7862,28.6071,2.0308,567.4621,508.6806,312.8722,266.1212
PVC,2.2953,114.1539,399.8098,4509.1471,0.014,38.8864,0.6328,5.3826,22.9606,3.023,518.5731,349.5023,293.9823,265.3885
PVC,0.3813,213.6068,925.3271,11498.3618,0.0372,53.1751,0.6002,7.4723,37.717,1.6493,123.1903,89.6931,120.7858,43.5567
NYLON,0.1051,2285.2549,18354.0455,62546.1707,0.0498,26.0041,0.4718,15.5587,44.465,2.1916,161.3205,138.0846,118.1676,154.045
NYLON,0.1369,391.7175,4337.1802,22960.7404,0.0735,58.1713,0.5246,13.9073,42.4168,2.7184,98.7055,63.5824,63.8763,42.2898
PVC,1.0272,168.1881,316.9694,498.5285,0.0016,3.0236,0.5675,2.829,6.3581,0.7533,245.7661,234.8249,206.2838,172.5661
PVC,4.9976,80.2566,111.1606,402.31,0.0014,5.0821,0.6976,2.2803,8.897,1.2837,670.5671,599.5124,494.0242,433.4581
NYLON,9.9292,2302.3912,46114.7968,123750.3142,0.0982,50.5373,0.4376,21.4138,54.521,3.4083,979.4724,745.2489,727.5869,416.0896
NYLON,0.5804,383.3508,2672.7656,13700.2035,0.0308,39.2982,0.4492,5.4995,24.0474,1.5062,124.2894,103.0651,149.6592,35.2335
PVC,0.259,136.8544,395.411,6570.4529,0.0206,42.7529,0.5747,6.3775,23.4386,1.5143,71.3063,42.4663,39.6129,48.6661
PVC,1.1031,86.7792,370.812,4166.1133,0.0134,45.6506,0.6907,2.7547,21.2981,1.0965,260.3815,272.0069,175.8718,112.7457
PVC,4.2489,105.3928,281.3104,3265.0365,0.0101,31.2077,0.6068,4.2951,16.5228,2.3537,679.4904,560.2637,410.146,375.2779
PVC,0.9631,94.2807,183.805,598.2866,0.0019,5.8103,0.5697,3.4064,7.6096,1.0558,285.3436,276.8375,182.3646,134.1178
NYLON,0.2054,1185.2592,5518.3109,16011.4475,0.0355,13.3779,0.4026,12.0446,33.7584,1.8229,72.1185,91.7578,125.3582,89.2347
PVC,6.8876,250.09,4031.242,22232.4259,0.0702,85.8023,0.5474,12.12,48.3829,2.6813,876.2049,725.7243,563.2252,427.6408
NYLON,1.8367,639.3741,4423.9638,9920.0381,0.0269,15.9638,0.5491,12.6359,29.8847,4.2381,395.0635,382.3912,305.7919,143.9386
PVC,7.0469,1567.3839,33133.924,97606.7786,0.0812,59.0551,0.417,21.4515,50.9726,5.0177,1023.0,827.0614,647.9843,546.5343
NYLON,0.8078,448.0361,7167.3735,15609.1107,0.0402,36.6139,0.4213,9.2725,21.254,1.6966,217.7465,168.8978,108.3461,135.7961
NYLON,0.1082,970.3896,8274.3651,25578.2,0.063,25.6578,0.4114,16.4908,41.9342,2.7084,158.4562,138.9738,110.1667,65.2687
PVC,5.7557,236.9282,1047.8035,5444.2694,0.0178,23.6888,0.5621,4.7314,21.6566,3.2852,737.2149,603.3315,562.4874,347.5572
PVC,0.2741,168.158,554.4219,845.5267,0.0026,4.921,0.489,3.2788,8.6131,1.56,115.5934,107.5622,61.6552,37.1541
PVC,1.6082,106.1389,553.2016,2747.1762,0.0089,26.0714,0.4766,5.0773,17.4969,1.0942,383.8079,353.0823,327.4762,220.5842
NYLON,2.5011,1840.7832,25051.8295,92844.5956,0.0751,52.9632,0.4417,16.8689,44.9343,2.4562,559.2694,553.7023,555.1207,346.9876
PVC,3.0975,115.2574,448.8275,1645.2621,0.0055,15.3308,0.64,3.0285,12.9023,1.518,593.0391,537.7612,493.5863,291.2649
PVC,0.2077,1160.9077,11506.3407,50815.2752,0.042,43.6428,0.473,14.7453,38.0533,3.5444,219.0639,178.9477,155.6278,101.8058
NYLON,0.4143,216.5776,686.0073,6671.6565,0.0232,33.9623,0.5512,8.6383,25.8215,2.3554,54.9255,66.9072,50.9734,32.0255
NYLON,0.717,1647.0452,32508.9662,172846.9026,0.1437,106.5402,0.3841,20.6548,58.5103,3.2181,371.8835,366.9717,244.2055,246.645
NYLON,9.9536,2107.8803,25867.5038,105856.202,0.0847,47.378,0.4697,23.6678,58.5057,4.3646,916.4012,824.657,608.2753,470.9129
NYLON,0.3247,466.3831,4877.3547,12169.6189,0.0273,26.6718,0.4879,13.7947,26.9722,3.9198,71.6027,51.9204,31.4657,131.5075
PVC,0.1035,1114.4083,90712.4553,100259.5606,0.3448,95.1328,0.0864,2.4776,6.3972,0.7256,454.9457,377.5732,338.2394,243.8874
NYLON,0.1255,1617.8771,53730.1891,92150.7731,0.084,63.4874,0.3734,15.9932,41.4772,2.3706,248.1666,147.9754,141.5853,128.5973
NYLON,2.789,379.56,1517.9241,3835.2815,0.0116,10.0073,0.4597,6.9332,17.6496,1.7107,425.7915,389.9551,249.4612,250.7389
PVC,0.8552,107.6379,356.3652,2627.1968,0.0083,22.9882,0.4953,2.7906,13.6441,1.0505,250.138,195.2692,160.3658,136.2724
NYLON,0.1035,1196.9274,2138.3928,5117.9698,0.0111,4.1344,0.4924,6.8454,22.6932,1.2549,10.0026,43.7163,33.3729,78.8629
PVC,1.5311,147.6996,458.6304,2331.1997,0.0076,15.3893,0.5632,4.622,16.4697,1.1564,368.3597,287.1875,354.7579,195.4892
NYLON,0.1619,592.1594,4821.3702,21641.584,0.0497,35.7365,0.4809,17.5603,34.8373,4.3023,119.8962,100.5998,77.7805,92.2197
PVC,0.2499,171.435,551.5846,4222.9154,0.0137,24.8282,0.5036,5.5299,18.228,2.175,107.9085,27.013,74.6205,62.3983
